ano,codigo_sgif,tipo,distrito,concelho,freguesia,local,ine,x,y,data_alerta,hora_alerta,data_extincao,hora_extincao,data_primeira_intervencao,hora_primeira_intervencao,fonte_alerta,nut,area_povoamento,area_mato,area_agricola,area_pov_mato,area_total,reacendimento,queimada,falso_alarme,fogacho,incendio,agricola,perimetro,aps,causa,tipo_causa,regiao_prof,ugf
2013,AT2133,Agrícola,Portalegre,Ponte de Sor,Ponte de Sor,N244,121303,210441,255603,2013-02-15,18:53:00,2013-02-15,19:25:00,2013-02-15,18:58:00,Populares,PT14021303,0,0,0.0547,0,0.0547,0,0,0,0,0,1,,,121,Negligente,Alentejo,Alto Alentejo
2013,AT2134,Agrícola,Portalegre,Elvas,Caia e São Pedro,BAIRRO DAS PIAS,120705,285697,212732,2013-02-15,23:40:00,2013-02-16,00:45:00,2013-02-16,00:11:00,Outros,PT14020705,0,0,0.0001,0,0.0001,0,0,0,0,0,1,,,610,Desconhecida,Alentejo,Alto Alentejo
2013,BL31319,Falso Alarme,Aveiro,Santa Maria da Feira,Mosteiró,Zona Industrial de Mosteiro,10915,166100,436599,2013-02-27,19:11:00,2013-02-27,20:25:00,2013-02-27,19:20:00,Populares,PT11060215,0,0,0,0,0,0,0,1,0,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,AT1136,Falso Alarme,Évora,Mora,Cabeção,HERDADE DA CHARNECA,70702,206262,223066,2013-03-01,16:50:00,2013-03-01,18:07:00,2013-03-01,17:03:00,Populares,PT14021102,0,0,0,0,0,0,0,1,0,0,0,,,,,Alentejo,Alto Alentejo
2013,DM4137,Queimada,Braga,Vila Nova de Famalicão,Riba de Ave,R. JOAQUIM F. JUNIOR,31234,178701,491213,2013-03-03,22:43:00,2013-03-03,23:10:00,2013-03-03,22:45:00,Populares,PT11030634,0,0,0.01,0,0.01,0,1,0,0,0,0,,,121,Negligente,Entre Douro e Minho,Baixo Minho
2013,DM21314,Agrícola,Porto,Gondomar,São Cosme,AV OLIVEIRA MARTINS,130409,166900,463500,2013-03-03,18:40:00,2013-03-03,20:33:00,2013-03-03,18:47:00,Populares,PT11040209,0,0,0.15,0,0.15,0,0,0,0,0,1,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM21316,Florestal,Porto,Vila Nova de Gaia,Gulpilhares,SALVADOR BRANDAO,131707,157609,456468,2013-03-02,00:13:00,2013-03-02,01:05:00,2013-03-02,00:20:00,Outros,PT11040907,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM21317,Florestal,Porto,Vila Nova de Gaia,Lever,VAR. 222,131708,171503,454641,2013-03-02,15:25:00,2013-03-02,16:40:00,2013-03-02,15:40:00,Outros,PT11040908,0.06,0,0,0.06,0.06,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM41313,Florestal,Braga,Vila Nova de Famalicão,Louro,RUA Nª SRª AGONIA(M3),31223,165838,495977,2013-03-03,17:10:00,2013-03-03,18:15:00,2013-03-03,17:12:00,Populares,PT11030623,0,0.2,0,0.2,0.2,0,0,0,1,0,0,,,11,Negligente,Entre Douro e Minho,Baixo Minho
2013,DM21322,Falso Alarme,Porto,Vila Nova de Gaia,Madalena,R. PASSADOURO,131709,156200,459299,2013-03-02,18:58:00,2013-03-02,19:30:00,2013-03-02,19:01:00,Populares,PT11040909,0,0,0,0,0,0,0,1,0,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM21323,Florestal,Porto,Vila Nova de Gaia,Lever,ESTRADA Nº 222,131708,171503,454641,2013-03-02,15:20:00,2013-03-02,16:55:00,2013-03-02,15:35:00,Populares,PT11040908,0.06,0,0,0.06,0.06,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL31323,Florestal,Aveiro,Anadia,Vilarinho do Bairro,Azenha Nova,10313,164000,389168,2013-03-02,14:38:00,2013-03-02,17:30:00,2013-03-02,15:00:00,Outros,PT12010313,0.2426,0,0,0.2426,0.2426,0,0,0,1,0,0,,,211,Negligente,Beira Litoral,Centro Litoral
2013,DM31311,Queimada,Viana do Castelo,Valença,Friestas,CARNEIRA,160806,165328,564397,2013-03-02,20:00:00,2013-03-02,22:00:00,2013-03-02,20:05:00,Populares,PT11010806,0,0.01,0,0.01,0.01,0,1,0,0,0,0,,,122,Negligente,Entre Douro e Minho,Alto Minho
2013,BL21311,Agrícola,Coimbra,Oliveira do Hospital,Ervedal,Ponte do Salto,61105,220400,383200,2013-03-02,11:20:00,2013-03-02,12:25:00,2013-03-02,11:33:00,117,PT12040905,0,0.06,0,0.06,0.06,0,0,0,1,0,0,,,122,Negligente,Beira Litoral,Pinhal Interior Norte
2013,DM31313,Queimada,Viana do Castelo,Valença,Gondomil,SEIO DOURO,160809,165080,561193,2013-03-03,20:14:00,2013-03-03,21:25:00,2013-03-03,20:25:00,Populares,PT11010809,0,0.01,0,0.01,0.01,0,1,0,0,0,0,,,122,Negligente,Entre Douro e Minho,Alto Minho
2013,DM21329,Florestal,Porto,Gondomar,Covelo,Devesas,130401,172400,458371,2013-03-02,10:29:00,2013-03-02,11:22:00,2013-03-02,10:45:00,Populares,PT11040201,0.4,0,0,0.4,0.4,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM31315,Florestal,Viana do Castelo,Caminha,Argela,Bouças,160205,145265,545363,2013-03-02,15:11:00,2013-03-02,18:00:00,2013-03-02,15:20:00,Populares,PT11010205,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,448,Intencional,Entre Douro e Minho,Alto Minho
2013,DM31318,Florestal,Viana do Castelo,Monção,Mazedo,Carrazedo,160414,171056,564897,2013-03-02,16:59:00,2013-03-02,17:48:00,2013-03-02,17:05:00,Populares,PT11010414,0.5,0,0,0.5,0.5,0,0,0,1,0,0,,,122,Negligente,Entre Douro e Minho,Alto Minho
2013,DM21332,Falso Alarme,Porto,Vila Nova de Gaia,Perozinho,POUSADA,131714,161200,455200,2013-03-03,19:17:00,2013-03-03,20:04:00,2013-03-03,19:29:00,Populares,PT11040914,0,0,0,0,0,0,0,1,0,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM31321,Florestal,Viana do Castelo,Caminha,Argela,ROTUNDA DE ACESSO A28,160205,145107,545796,2013-03-02,18:23:00,2013-03-02,19:40:00,2013-03-02,18:30:00,117,PT11010205,0.2,0.2,0,0.4,0.4,0,0,0,1,0,0,,,448,Intencional,Entre Douro e Minho,Alto Minho
2013,BL31328,Falso Alarme,Aveiro,Oliveira de Azeméis,Oliveira de Azeméis,Aldas,11309,170100,429300,2013-03-02,16:47:00,2013-03-02,17:10:00,2013-03-02,16:56:00,117,PT11060309,0,0,0,0,0,0,0,1,0,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM31326,Florestal,Viana do Castelo,Viana do Castelo,Vila de Punhe,RUA DO REXIO,160938,150280,520937,2013-03-02,13:01:00,2013-03-02,14:03:00,2013-03-02,13:16:00,Populares,PT11010938,0.1,0.25,0,0.35,0.35,0,0,0,1,0,0,,,122,Negligente,Entre Douro e Minho,Alto Minho
2013,BL31332,Falso Alarme,Aveiro,Murtosa,Bunheiro,Zona Industrial,11201,156300,423199,2013-03-01,01:28:00,2013-03-01,02:15:00,2013-03-01,01:35:00,Outros,PT12010801,0,0,0,0,0,0,0,1,0,0,0,,,,,Beira Litoral,Centro Litoral
2013,BL31333,Florestal,Aveiro,Espinho,Anta,Anta,10701,158700,448800,2013-03-01,10:56:00,2013-03-01,11:35:00,2013-03-01,11:05:00,Populares,PT11040101,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,122,Negligente,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM31328,Queimada,Viana do Castelo,Monção,Mazedo,Carrazedo,160414,170500,564999,2013-03-01,19:52:00,2013-03-01,20:22:00,2013-03-01,19:54:00,Populares,PT11010414,0,0.01,0,0.01,0.01,0,1,0,0,0,0,,,122,Negligente,Entre Douro e Minho,Alto Minho
2013,DM21338,Florestal,Porto,Vila Nova de Gaia,Sandim,TERÇAS,131715,168867,451517,2013-03-01,15:16:00,2013-03-01,16:40:00,2013-03-01,15:30:00,Populares,PT11040915,0.05,0,0,0.05,0.05,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM31329,Agrícola,Viana do Castelo,Valença,Ganfei (São Salvador),Picões,160808,159539,562112,2013-03-01,19:36:00,2013-03-01,20:15:00,2013-03-01,19:37:00,Populares,PT11010808,0,0,0.005,0,0.005,0,0,0,0,0,1,,,121,Negligente,Entre Douro e Minho,Alto Minho
2013,DM31331,Florestal,Viana do Castelo,Viana do Castelo,Perre,COSTA,160926,145725,529434,2013-03-01,18:13:00,2013-03-01,19:50:00,2013-03-01,18:26:00,117,PT11010926,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,122,Negligente,Entre Douro e Minho,Alto Minho
2013,RO11310,Florestal,Santarém,Coruche,Couço,Escusa,140902,180396,227405,2013-03-01,15:38:00,2013-03-01,17:28:00,2013-03-01,16:20:00,Populares,PT13050702,0.32,0,0,0.32,0.32,0,0,0,1,0,0,,,122,Negligente,Ribatejo e Oeste,Ribatejo
2013,BL31334,Florestal,Aveiro,Santa Maria da Feira,Fiães,Rua de Penoucos,10907,167200,445800,2013-03-01,13:04:00,2013-03-01,13:50:00,2013-03-01,13:12:00,Populares,PT11060207,0.005,0.2,0,0.20500000000000002,0.205,0,0,0,1,0,0,,,6,Desconhecida,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL21319,Florestal,Coimbra,Oliveira do Hospital,Nogueira do Cravo,Senhor das Almas,61111,222799,373899,2013-03-01,20:46:00,2013-03-01,22:13:00,2013-03-01,21:00:00,117,PT12040911,0.2,0,0,0.2,0.2,0,0,0,1,0,0,,,122,Negligente,Beira Litoral,Pinhal Interior Norte
2013,AG11318,Falso Alarme,Faro,Loulé,São Clemente,Poço Novo,80808,214000,19799,2013-03-01,14:41:00,2013-03-01,15:16:00,2013-03-01,14:57:00,Outros,PT15010808,0,0,0,0,0,0,0,1,0,0,0,,,,,Algarve,Algarve
2013,DM21343,Florestal,Porto,Vila Nova de Gaia,Serzedo,ESTRADA DA RAINHA,131721,159850,453513,2013-03-01,13:00:00,2013-03-01,15:00:00,2013-03-01,13:05:00,Populares,PT11040921,0.02,0,0,0.02,0.02,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL31335,Falso Alarme,Aveiro,Espinho,Anta,"Cassufas (Rua da Mina 59, 4500, Portugal)",10701,160219,448586,2013-03-01,10:05:00,2013-03-01,10:35:00,2013-03-01,10:15:00,Populares,PT11040101,0,0,0,0,0,0,0,1,0,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL3136,Falso Alarme,Aveiro,São João da Madeira,São João da Madeira,Rua Afonso Albuquerque,11601,169896,436350,2013-01-09,23:43:00,2013-01-10,00:05:00,2013-01-09,23:46:00,Outros,PT11060401,0,0,0,0,0,0,0,1,0,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,DM21344,Falso Alarme,Porto,Vila Nova de Gaia,Vilar de Andorinho,RUA DAS MIMOSAS,131723,161900,459599,2013-01-10,03:25:00,2013-01-10,04:03:00,2013-01-10,03:30:00,Populares,PT11040923,0,0,0,0,0,0,0,1,0,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BL31336,Florestal,Aveiro,Oliveira de Azeméis,Ossela,Santo Antonio,11310,174900,428899,2013-02-09,15:04:00,2013-02-09,17:30:00,2013-02-09,15:20:00,Outros,PT11060310,0,0.6833,0,0.6833,0.6833,0,0,0,1,0,0,,,122,Negligente,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BI11321,Florestal,Guarda,Meda,Vale Flor,AS CORGAS /VALE FLOR,90916,270899,438499,2013-02-14,20:35:00,2013-02-14,21:50:00,2013-02-14,20:47:00,117,PT12080616,0,0.4,0,0.4,0.4,0,0,0,1,0,0,,,630,Desconhecida,Beira Interior,Beira Interior Norte
2013,BI11322,Florestal,Guarda,Meda,Vale Flor,VALE FLOR,90916,270899,438499,2013-02-09,19:30:00,2013-02-09,20:25:00,2013-02-09,19:38:00,Populares,PT12080616,0,0.5,0,0.5,0.5,0,0,0,1,0,0,,,630,Desconhecida,Beira Interior,Beira Interior Norte
2013,BI11323,Agrícola,Guarda,Meda,Rabaçal,Vale da Figueira,90914,276888,432973,2013-02-15,19:10:00,2013-02-15,21:00:00,2013-02-15,19:25:00,117,PT12080614,0,0,0.2,0,0.2,0,0,0,0,0,1,,,125,Negligente,Beira Interior,Beira Interior Norte
2013,DM41336,Florestal,Braga,Guimarães,Santiago (Candoso),RUA VENDA VELHA(M2),30846,184183,495037,2013-02-09,14:22:00,2013-02-09,16:59:00,2013-02-09,14:30:00,117,PT11030246,0.2,0.1,0,0.30000000000000004,0.3,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho
2013,BI11324,Queimada,Guarda,Figueira de Castelo Rodrigo,Vilar de Amargo,VILAR DE AMARGO,90416,294299,442500,2013-02-11,18:00:00,2013-02-11,18:55:00,2013-02-11,18:20:00,117,PT12080316,0,0,0.002,0,0.002,0,1,0,0,0,0,,,124,Negligente,Beira Interior,Beira Interior Norte
2013,BI11325,Queimada,Guarda,Sabugal,Aldeia da Ribeira,Batocas,91104,308498,390100,2013-02-14,18:41:00,2013-02-14,19:34:00,2013-02-14,18:55:00,117,PT12080804,0,0.02,0,0.02,0.02,0,1,0,0,0,0,,,124,Negligente,Beira Interior,Beira Interior Norte
2013,BL31337,Falso Alarme,Aveiro,Ovar,Esmoriz,Gondesende,11503,159600,444200,2013-02-14,12:15:00,2013-02-14,12:45:00,2013-02-14,12:25:00,Outros,PT12011003,0,0,0,0,0,0,0,1,0,0,0,,,,,Beira Litoral,Centro Litoral
2013,AG11320,Agrícola,Faro,Silves,Pêra,PERA,81304,181700,17199,2013-02-08,14:14:00,2013-02-08,16:50:00,2013-02-08,14:30:00,117,PT15011304,0,0,0.024,0,0.024,0,0,0,0,0,1,,,145,Negligente,Algarve,Algarve
2013,BL41317,Agrícola,Leiria,Bombarral,Roliça,Delgada,100503,112100,259500,2013-02-09,13:56:00,2013-02-09,15:35:00,2013-02-09,14:20:00,Outros,PT13010403,0,0,0.2,0,0.2,0,0,0,0,0,1,,,121,Negligente,Ribatejo e Oeste,Oeste
2013,DM41337,Florestal,Braga,VIZELA,Caldas de Vizela_Sao Miguel,QUINTA DO AGUILHÃO (M3),31403,185655,490367,2013-02-09,14:09:00,2013-02-09,15:20:00,2013-02-09,14:20:00,Populares,PT11030703,0.02,0,0,0.02,0.02,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho
2013,BL41318,Falso Alarme,Leiria,Peniche,Serra DEl Rei,CEZAREDA,101405,102900,261699,2013-02-09,16:09:00,2013-02-09,17:54:00,2013-02-09,16:40:00,Outros,PT13011105,0,0,0,0,0,0,0,1,0,0,0,,,,,Ribatejo e Oeste,Oeste
2013,AT1137,Falso Alarme,Évora,Borba,Matriz (Borba),PROX. NÓ DA A6,70301,259907,205016,2013-02-03,15:13:00,2013-02-03,15:41:00,,,Outros,PT14030301,0,0,0,0,0,0,0,1,0,0,0,,,,,Alentejo,Alentejo Central
2013,BI11326,Queimada,Guarda,Sabugal,Sortelha,EN 542 - Águas Rádium,91133,277399,373799,2013-02-12,16:25:00,2013-02-12,17:41:00,2013-02-12,16:50:00,Outros,PT12080833,0,0.1,0,0.1,0.1,0,1,0,0,0,0,,,122,Negligente,Beira Interior,Beira Interior Norte
2013,BI11327,Queimada,Guarda,Sabugal,Sabugal,SABUGAL (Barragem),91130,288899,376499,2013-02-08,14:10:00,2013-02-08,14:40:00,2013-02-08,14:16:00,117,PT12080830,0,0,0.0002,0,0.0002,0,1,0,0,0,0,,,124,Negligente,Beira Interior,Beira Interior Norte
2013,BL41319,Agrícola,Leiria,Alcobaça,Évora de Alcobaça,Casal do Pereiro,100108,126600,285399,2013-02-09,19:49:00,2013-02-09,21:15:00,2013-02-09,19:56:00,Populares,PT13010108,0,0,0.003,0,0.003,0,0,0,0,0,1,,,124,Negligente,Ribatejo e Oeste,Oeste
2013,DM31332,Agrícola,Viana do Castelo,Ponte da Barca,Paço Vedro de Magalhães,Talhos,160615,177704,536332,2013-02-13,19:28:00,2013-02-13,20:50:00,2013-02-13,19:35:00,Outros,PT11010615,0,0,0.006,0,0.006,0,0,0,0,0,1,,,121,Negligente,Entre Douro e Minho,Alto Minho
2013,BI2134,Agrícola,Castelo Branco,Vila de Rei,Vila de Rei,Retaxo,51003,201379,299964,2013-02-14,19:15:00,2013-02-14,21:05:00,2013-02-14,19:20:00,Populares,PT12060503,0,0,0.0001,0,0.0001,0,0,0,0,0,1,,,124,Negligente,Beira Interior,Pinhal Interior Sul
2013,BI2135,Florestal,Castelo Branco,Belmonte,Caria,Estrada do Cemitério - Malpique,50102,265402,372865,2013-02-08,15:40:00,2013-02-08,18:05:00,2013-02-08,15:51:00,Populares,PT12100102,0,0.0629,0,0.0629,0.0629,0,0,0,1,0,0,,,630,Desconhecida,Beira Interior,Beira Interior Norte
2013,BL21320,Falso Alarme,Coimbra,Miranda do Corvo,Miranda do Corvo,Quinta do Paiva,60902,183368,347737,2013-02-14,14:30:00,2013-02-14,15:34:00,2013-02-14,14:45:00,Populares,PT12040802,0,0,0,0,0,0,0,1,0,0,0,,,,,Beira Litoral,Pinhal Interior Norte
2013,RO11312,Agrícola,Santarém,Torres Novas,Olaia,ARGEA,141906,169000,282399,2013-02-09,14:53:00,2013-02-09,16:25:00,2013-02-09,15:18:00,Outros,PT13040906,0,0.1,0,0.1,0.1,0,0,0,1,0,0,,,124,Negligente,Ribatejo e Oeste,Ribatejo
2013,RO31315,Falso Alarme,Setúbal,Moita,Alhos Vedros,JT PISCINAS BRR GOUVEIA,150601,122200,188199,2013-02-12,14:54:00,2013-02-12,15:15:00,2013-02-12,15:00:00,Populares,PT13030401,0,0,0,0,0,0,0,1,0,0,0,,,,,Ribatejo e Oeste,AML
2013,AT1138,Florestal,Évora,Vendas Novas,Vendas Novas,MONTE DO FERRAGOLO,71201,167725,188252,2013-02-15,15:25:00,2013-02-15,16:35:00,2013-02-15,15:35:00,Populares,PT14031201,0.01,0,0,0.01,0.01,0,0,0,1,0,0,,,445,Intencional,Alentejo,Alentejo Central
2013,DM41338,Queimada,Braga,Vila Nova de Famalicão,Cavalões,RUA ALTO DA SENRA,31211,163255,494011,2013-02-08,14:21:00,2013-02-08,17:25:00,2013-02-08,14:30:00,Outros,PT11030611,0,0.8,0,0.8,0.8,0,1,0,0,0,0,,,122,Negligente,Entre Douro e Minho,Baixo Minho
2013,AT2135,Falso Alarme,Portalegre,Elvas,Assunção,Urbanização Quinta da Carvalha,120703,283958,211520,2013-02-15,10:59:00,,,,,Populares,PT14020703,0,0,0,0,0,0,0,1,0,0,0,,,,,Alentejo,Alto Alentejo
2013,BL31338,Falso Alarme,Aveiro,Santa Maria da Feira,Vila Maior,Ao lado da A32 KM 22 S/N,10931,170600,448599,2013-02-13,18:47:00,2013-02-13,19:35:00,2013-02-13,19:00:00,Outros,PT11060231,0,0,0,0,0,0,0,1,0,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga
2013,BI11328,Queimada,Guarda,Guarda,São Miguel Jarmelo,Fincão - Valdeiras,90739,283479,403056,2013-02-09,17:20:00,2013-02-09,19:05:00,2013-02-09,17:55:00,Outros,PT12080439,0,0.5,0,0.5,0.5,0,1,0,0,0,0,,,125,Negligente,Beira Interior,Beira Interior Norte
2013,AT3133,Falso Alarme,Beja,Odemira,São Salvador,E.N.263-IC1/Odemira,21108,161365,75520,2013-02-09,16:16:00,2013-02-09,17:32:00,2013-02-09,16:38:00,Outros,PT14010308,0,0,0,0,0,0,0,1,0,0,0,,,,,Alentejo,Alentejo Litoral
2013,BL31339,Agrícola,Aveiro,Aveiro,Esgueira,Bairro Social da Câmara - Taboeira,10505,158000,408800,2013-02-08,19:56:00,2013-02-08,21:40:00,2013-02-08,20:06:00,Populares,PT12010405,0,0,0.0086,0,0.0086,0,0,0,0,0,1,,,121,Negligente,Beira Litoral,Centro Litoral
2013,AG11322,Florestal,Faro,Tavira,Conceição,Caiana,81402,247329,27152,2013-02-09,00:32:00,2013-02-09,03:25:00,2013-02-09,01:08:00,Outros,PT15011402,0,0.006,0,0.006,0.006,0,0,0,1,0,0,,,211,Negligente,Algarve,Algarve
2013,RO21318,Florestal,Lisboa,Lourinhã,Moledo,Cezaredas,110804,104100,260000,2013-02-09,16:25:00,2013-02-09,18:30:00,2013-02-09,17:00:00,117,PT13010704,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,630,Desconhecida,Ribatejo e Oeste,Oeste
2013,DM31334,Florestal,Viana do Castelo,Caminha,Argela,ARGELA,160205,144700,544499,2013-02-13,18:05:00,2013-02-13,18:30:00,2013-02-13,18:10:00,Populares,PT11010205,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,122,Negligente,Entre Douro e Minho,Alto Minho
2013,DM31353,Falso Alarme,Viana do Castelo,Ponte da Barca,Lavradas,Igreja,160611,172417,534903,2013-03-19,12:25:00,2013-03-19,13:01:00,2013-03-19,12:36:00,117,PT11010611,0,0,0,0,0,0,0,1,0,0,0,,,630,Desconhecida,Entre Douro e Minho,Alto Minho
2013,AG11317,Florestal,Faro,Tavira,Santa Maria Tavira,Vale Caranguejo,81405,241626,26893,2013-03-01,09:35:00,2013-03-01,10:16:00,2013-03-01,09:41:00,Outros,PT15011405,0,0.0001,0,0.0001,0.0001,0,0,0,1,0,0,,,630,Desconhecida,Algarve,Algarve
2013,DM31349,Florestal,Viana do Castelo,Caminha,Gondar,COUTADAS,160210,145968,540822,2013-03-15,14:38:00,2013-03-15,17:25:00,2013-03-15,15:05:00,Populares,PT11010210,0,0.4,0,0.4,0.4,0,0,0,1,0,0,,,122,Negligente,Entre Douro e Minho,Alto Minho
2013,DM31351,Florestal,Viana do Castelo,Paredes de Coura,Rubiães,Costa,160520,158792,547678,2013-03-17,17:46:00,2013-03-17,18:30:00,2013-03-17,17:55:00,Populares,PT11010520,0,0.005,0,0.005,0.005,0,0,0,1,0,0,,,448,Intencional,Entre Douro e Minho,Alto Minho
2013,AG11324,Falso Alarme,Faro,Vila Real de Santo António,Vila Real de Santo António,VILA REAL,81602,263899,25299,2013-03-18,18:47:00,2013-03-18,19:08:00,2013-03-18,18:55:00,Outros,PT15011602,0,0,0,0,0,0,0,1,0,0,0,,,,,Algarve,Algarve
2013,BL1139,Agrícola,Viseu,Penalva do Castelo,Vila Cova do Covelo,MIUZELA,181113,245899,410499,2013-03-03,17:10:00,2013-03-03,18:15:00,2013-03-03,17:30:00,Populares,PT12050813,0,0.1724,0,0.1724,0.1724,0,0,0,1,0,0,,,122,Negligente,Beira Litoral,Dão Lafões
2013,DM31316,Florestal,Viana do Castelo,Caminha,Argela,Boucinha,160205,144726,544349,2013-03-04,07:59:00,2013-03-04,09:30:00,2013-03-04,08:10:00,117,PT11010205,0,0.05,0,0.05,0.05,0,0,0,1,0,0,,,121,Negligente,Entre Douro e Minho,Alto Minho
2013,BL21318,Florestal,Coimbra,Penacova,São Pedro de Alva,Ribeira,61309,194699,369900,2013-03-01,15:54:00,2013-03-01,18:00:00,2013-03-01,16:10:00,Populares,PT12020709,0,0.2,0,0.2,0.2,0,0,0,1,0,0,,,121,Negligente,Beira Litoral,Centro Litoral
2013,DM21350,Florestal,Porto,Paredes,Castelões de Cepeda,RUA ANTÓNIO ARAÚJO,131007,183585,470773,2013-03-04,14:07:00,2013-03-04,14:46:00,2013-03-04,14:13:00,Populares,PT11051207,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,145,Negligente,Entre Douro e Minho,Tâmega
2013,TM2136,Falso Alarme,Bragança,Vila FLor,Valtorno,Alagoa,41016,275399,474800,2013-03-03,03:20:00,2013-03-03,04:03:00,2013-03-03,03:30:00,117,PT11071716,0,0,0,0,0,0,0,1,0,0,0,,,,,Trás-os-Montes,Douro
2013,DM41318,Florestal,Braga,Amares,Caires,S. PEDRO FINS(M3),30105,181699,519770,2013-03-03,11:25:00,2013-03-03,13:55:00,2013-03-03,11:35:00,117,PT11020105,0,0.02,0,0.02,0.02,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho
2013,DM31314,Florestal,Viana do Castelo,Viana do Castelo,Serreleis,EOLICAS,160932,147886,527702,2013-03-03,12:55:00,2013-03-03,16:50:00,2013-03-03,13:50:00,Populares,PT11010932,0,1.5,0,1.5,1.5,0,0,0,0,1,0,,,448,Intencional,Entre Douro e Minho,Alto Minho
2013,RO31310,Florestal,Setúbal,Seixal,Arrentela,ALAMEDA DOS BOMBEIROS VOLUNTÁRIOS,151003,116226,183074,2013-03-02,05:47:00,2013-03-02,06:20:00,2013-03-02,05:49:00,Populares,PT13030703,0,0.01,0,0.01,0.01,0,0,0,1,0,0,,,630,Desconhecida,Ribatejo e Oeste,AML
2013,DM41323,Florestal,Braga,Vila Verde,Valdreu,L.COSTA (VALDREU)M5,31355,183363,530131,2013-03-02,19:55:00,2013-03-02,22:52:00,2013-03-02,20:10:00,Populares,PT11020655,0,40,0,40,40,0,0,0,0,1,0,Serra amarela,,311,Intencional,Entre Douro e Minho,Baixo Minho
2013,RO21314,Florestal,Lisboa,Cadaval,Cercal,Malhados dos Touros,110403,125500,251100,2013-03-03,17:57:00,2013-03-03,19:05:00,2013-03-03,18:22:00,Outros,PT13010503,3,0,0,3,3,0,0,0,0,1,0,,,630,Desconhecida,Ribatejo e Oeste,Oeste
2013,DM31319,Florestal,Viana do Castelo,Ponte da Barca,Vila Chã (São João Batista),Seixas,160621,184171,535626,2013-03-03,17:40:00,2013-03-03,20:40:00,2013-03-03,17:50:00,Populares,PT11010621,0,1.8,0,1.8,1.8,0,0,0,0,1,0,,,125,Negligente,Entre Douro e Minho,Alto Minho
2013,DM41333,Florestal,Braga,Fafe,Estorãos,R.FONTE DA PEREIRA,30708,199570,501480,2013-03-04,10:10:00,2013-03-04,11:30:00,2013-03-04,10:20:00,Populares,PT11030108,0,0,0.1,0,0.1,0,0,0,0,0,1,,,121,Negligente,Entre Douro e Minho,Baixo Minho
2013,DM21346,Florestal,Porto,Lousada,Lousada (São Miguel),RUA DE JUNTA DE FREGUESIA,130522,190747,481665,2013-03-04,12:29:00,2013-03-04,14:08:00,2013-03-04,12:40:00,Populares,PT11050822,0,0.017,0,0.017,0.017,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega
2013,DM31312,Florestal,Viana do Castelo,Ponte de Lima,Serdedelo,ARMADA,160746,169342,530039,2013-03-02,19:59:00,2013-03-03,00:24:00,2013-03-02,21:00:00,Outros,PT11010746,0,3,0,3,3,0,0,0,0,1,0,,,448,Intencional,Entre Douro e Minho,Alto Minho
2013,BL1135,Agrícola,Viseu,Vouzela,Fataúnços,FIGUEIREDO DAS DONAS,182405,205399,418200,2013-03-03,13:40:00,2013-03-03,14:40:00,2013-03-03,13:52:00,117,PT12051505,0,0.15,0,0.15,0.15,0,0,0,1,0,0,,,448,Intencional,Beira Litoral,Dão Lafões
2013,BL1133,Queimada,Viseu,Viseu,Campo,EN.16 RIBEIRA DE MIDE,182306,219032,413892,2013-03-03,16:02:00,2013-03-03,16:40:00,2013-03-03,16:10:00,117,PT12051406,0,0.005,0,0.005,0.005,0,1,0,0,0,0,,,121,Negligente,Beira Litoral,Dão Lafões
